==========identifier start==========
通过交易窗口购买
通过交易窗口购买
通过交易窗口购买
通过交易窗口购买
通过交易窗口购买
通过交易窗口购买
通过交易窗口购买
通过交易窗口购买
通过交易窗口购买
通过交易窗口购买
通过交易窗口购买
通过交易窗口购买
通过交易窗口购买
通过交易窗口购买
通过交易窗口购买
通过交易窗口购买
通过交易窗口购买
通过交易窗口购买
通过交易窗口购买
通过交易窗口购买
通过交易窗口购买
通过交易窗口购买
通过交易窗口购买
通过交易窗口购买
通过交易窗口购买
通过交易窗口购买
通过交易窗口购买
通过交易窗口购买
通过交易窗口购买
通过交易窗口购买
狩猎了20头跳狗龙王
狩猎了30头跳狗龙王
狩猎了40头跳狗龙王
狩猎了50头跳狗龙王
狩猎了20头蓝速龙王
狩猎了30头蓝速龙王
狩猎了40头蓝速龙王
狩猎了50头蓝速龙王
狩猎了20头野猪王
狩猎了30头野猪王
狩猎了40头野猪王
狩猎了50头野猪王
狩猎了20只穿甲虫
狩猎了30只穿甲虫
狩猎了40只穿甲虫
狩猎了50只穿甲虫
狩猎了20头青熊兽
狩猎了30头青熊兽
狩猎了40头青熊兽
狩猎了50头青熊兽
狩猎了10头红盔青熊兽
狩猎了15头红盔青熊兽
狩猎了20头红盔青熊兽
狩猎了30头红盔青熊兽
狩猎了20头黄速龙王
狩猎了30头黄速龙王
狩猎了40头黄速龙王
狩猎了50头黄速龙王
狩猎了20头砂龙王
狩猎了30头砂龙王
狩猎了40头砂龙王
狩猎了50头砂龙王
狩猎了20头怪鸟
狩猎了30头怪鸟
狩猎了40头怪鸟
狩猎了50头怪鸟
狩猎了20头红速龙王
狩猎了30头红速龙王
狩猎了40头红速龙王
狩猎了50头红速龙王
狩猎了20头奇猿狐
狩猎了30头奇猿狐
狩猎了40头奇猿狐
狩猎了50头奇猿狐
狩猎了20头白兔兽
狩猎了30头白兔兽
狩猎了40头白兔兽
狩猎了50头白兔兽
狩猎了10头大雪主白兔兽
狩猎了15头大雪主白兔兽
狩猎了20头大雪主白兔兽
狩猎了30头大雪主白兔兽
狩猎了20头毒怪鸟
狩猎了30头毒怪鸟
狩猎了40头毒怪鸟
狩猎了50头毒怪鸟
狩猎了20头鬼蛙
狩猎了30头鬼蛙
狩猎了40头鬼蛙
狩猎了50头鬼蛙
狩猎了10头岩穿鬼蛙
狩猎了15头岩穿鬼蛙
狩猎了20头岩穿鬼蛙
狩猎了30头岩穿鬼蛙
狩猎了20只大名盾蟹
狩猎了30只大名盾蟹
狩猎了40只大名盾蟹
狩猎了50只大名盾蟹
狩猎了10只矛碎大名盾蟹
狩猎了15只矛碎大名盾蟹
狩猎了20只矛碎大名盾蟹
狩猎了30只矛碎大名盾蟹
狩猎了20头赤甲兽
狩猎了30头赤甲兽
狩猎了40头赤甲兽
狩猎了50头赤甲兽
狩猎了20头水兽
狩猎了30头水兽
狩猎了40头水兽
狩猎了50头水兽
狩猎了20头夜鸟
狩猎了30头夜鸟
狩猎了40头夜鸟
狩猎了50头夜鸟
狩猎了20头变形冰鲨
狩猎了30头变形冰鲨
狩猎了40头变形冰鲨
狩猎了50头变形冰鲨
狩猎了20头白电
狩猎了30头白电
狩猎了40头白电
狩猎了50头白电
狩猎了20头雌火龙
狩猎了30头雌火龙
狩猎了40头雌火龙
狩猎了50头雌火龙
狩猎了10头金火龙
狩猎了15头金火龙
狩猎了20头金火龙
狩猎了30头金火龙
狩猎了10头紫毒姬雌火龙
狩猎了15头紫毒姬雌火龙
狩猎了20头紫毒姬雌火龙
狩猎了30头紫毒姬雌火龙
狩猎了20头潜口龙
狩猎了30头潜口龙
狩猎了40头潜口龙
狩猎了50头潜口龙
狩猎了20头水龙
狩猎了30头水龙
狩猎了40头水龙
狩猎了50头水龙
狩猎了20头雪狮子王
狩猎了30头雪狮子王
狩猎了40头雪狮子王
狩猎了50头雪狮子王
狩猎了20头熔岩龙
狩猎了30头熔岩龙
狩猎了40头熔岩龙
狩猎了50头熔岩龙
狩猎了20只将军镰蟹
狩猎了30只将军镰蟹
狩猎了40只将军镰蟹
狩猎了50只将军镰蟹
狩猎了20头绞蛇龙
狩猎了30头绞蛇龙
狩猎了40头绞蛇龙
狩猎了50头绞蛇龙
狩猎了20头迅龙
狩猎了30头迅龙
狩猎了40头迅龙
狩猎了50头迅龙
狩猎了10头白疾风迅龙
狩猎了15头白疾风迅龙
狩猎了20头白疾风迅龙
狩猎了30头白疾风迅龙
狩猎了20头黑狼鸟
狩猎了30头黑狼鸟
狩猎了40头黑狼鸟
狩猎了50头黑狼鸟
狩猎了10头独眼黑狼鸟
狩猎了15头独眼黑狼鸟
狩猎了20头独眼黑狼鸟
狩猎了30头独眼黑狼鸟
狩猎了20头爆锤龙
狩猎了30头爆锤龙
狩猎了40头爆锤龙
狩猎了50头爆锤龙
狩猎了10头宝缠爆锤龙
狩猎了15头宝缠爆锤龙
狩猎了20头宝缠爆锤龙
狩猎了30头宝缠爆锤龙
狩猎了20只重甲虫
狩猎了30只重甲虫
狩猎了40只重甲虫
狩猎了50只重甲虫
狩猎了20头火龙
狩猎了30头火龙
狩猎了40头火龙
狩猎了50头火龙
狩猎了10头银火龙
狩猎了15头银火龙
狩猎了20头银火龙
狩猎了30头银火龙
狩猎了10头黑炎王雄火龙
狩猎了15头黑炎王雄火龙
狩猎了20头黑炎王雄火龙
狩猎了30头黑炎王雄火龙
狩猎了20头海龙
狩猎了30头海龙
狩猎了40头海龙
狩猎了50头海龙
狩猎了20头雷狼龙
狩猎了30头雷狼龙
狩猎了40头雷狼龙
狩猎了50头雷狼龙
狩猎了10头金雷公雷狼龙
狩猎了15头金雷公雷狼龙
狩猎了20头金雷公雷狼龙
狩猎了30头金雷公雷狼龙
狩猎了20头泡狐龙
狩猎了30头泡狐龙
狩猎了40头泡狐龙
狩猎了50头泡狐龙
狩猎了20头电龙
狩猎了30头电龙
狩猎了40头电龙
狩猎了50头电龙
狩猎了20头巨兽
狩猎了30头巨兽
狩猎了40头巨兽
狩猎了50头巨兽
狩猎了20头斩龙
狩猎了30头斩龙
狩猎了40头斩龙
狩猎了50头斩龙
狩猎了10头烬灭刃斩龙
狩猎了15头烬灭刃斩龙
狩猎了20头烬灭刃斩龙
狩猎了30头烬灭刃斩龙
狩猎了20头炎戈龙
狩猎了30头炎戈龙
狩猎了40头炎戈龙
狩猎了50头炎戈龙
狩猎了20头黑蚀龙
狩猎了30头黑蚀龙
狩猎了40头黑蚀龙
狩猎了50头黑蚀龙
狩猎了20头千刃龙
狩猎了30头千刃龙
狩猎了40头千刃龙
狩猎了50头千刃龙
狩猎了20头尾锤龙
狩猎了30头尾锤龙
狩猎了40头尾锤龙
狩猎了50头尾锤龙
狩猎了20头轰龙
狩猎了30头轰龙
狩猎了40头轰龙
狩猎了50头轰龙
狩猎了10头荒钩爪轰龙
狩猎了15头荒钩爪轰龙
狩猎了20头荒钩爪轰龙
狩猎了30头荒钩爪轰龙
讨伐了10头麒麟
讨伐了15头麒麟
讨伐了20头麒麟
讨伐了30头麒麟
狩猎了20头碎龙
狩猎了30头碎龙
狩猎了40头碎龙
狩猎了50头碎龙
讨伐了10头天廻龙
讨伐了15头天廻龙
讨伐了20头天廻龙
讨伐了30头天廻龙
狩猎了20头金狮子
狩猎了30头金狮子
狩猎了40头金狮子
狩猎了50头金狮子
狩猎了20头恐暴龙
狩猎了30头恐暴龙
狩猎了40头恐暴龙
狩猎了50头恐暴龙
讨伐了10头钢龙
讨伐了15头钢龙
讨伐了20头钢龙
讨伐了30头钢龙
讨伐了10头霞龙
讨伐了15头霞龙
讨伐了20头霞龙
讨伐了30头霞龙
讨伐了10头炎王龙
讨伐了15头炎王龙
讨伐了20头炎王龙
讨伐了30头炎王龙
讨伐了10头霸龙
讨伐了15头霸龙
讨伐了20头霸龙
讨伐了30头霸龙
讨伐了10头崩龙
讨伐了15头崩龙
讨伐了20头崩龙
讨伐了30头崩龙
讨伐了10头岚龙
讨伐了15头岚龙
讨伐了20头岚龙
讨伐了30头岚龙
讨伐了10头骸龙
讨伐了15头骸龙
讨伐了20头骸龙
讨伐了30头骸龙
讨伐了10头煌黑龙
讨伐了15头煌黑龙
讨伐了20头煌黑龙
讨伐了30头煌黑龙
联动特典
联动特典
联动特典
联动特典
联动特典
联动特典
联动特典
联动特典
联动特典
联动特典
联动特典
联动特典
联动特典
联动特典
联动特典
联动特典
联动特典
联动特典
联动特典
联动特典
联动特典
联动特典
联动特典
联动特典
联动特典
联动特典
联动特典
联动特典
联动特典
联动特典
联动特典
联动特典
联动特典
联动特典
联动特典
联动特典
联动特典
联动特典
联动特典
联动特典
联动特典
联动特典
联动特典
联动特典
联动特典
联动特典
联动特典
联动特典
联动特典
联动特典
联动特典
联动特典
联动特典
联动特典
联动特典
联动特典
联动特典
联动特典
联动特典
联动特典
联动特典
联动特典
联动特典
联动特典
联动特典
联动特典
联动特典
联动特典
联动特典
联动特典
联动特典
联动特典
联动特典
联动特典
联动特典
联动特典
联动特典
联动特典
联动特典
联动特典
联动特典
联动特典
联动特典
联动特典
联动特典
联动特典
联动特典
联动特典
联动特典
联动特典
联动特典
联动特典
联动特典
联动特典
联动特典
联动特典
联动特典
联动特典
联动特典
联动特典
联动特典
联动特典
联动特典
联动特典
联动特典
联动特典
联动特典
联动特典
联动特典
联动特典
联动特典
通过下载获得
通过下载获得
通过下载获得
通过下载获得
通过下载获得
通过下载获得
通过下载获得
通过下载获得
通过下载获得
通过下载获得
通过下载获得
通过下载获得
通过下载获得
通过下载获得
通过下载获得
通过下载获得
通过下载获得
通过下载获得
通过下载获得
通过下载获得
通过下载获得
通过下载获得
通过下载获得
通过下载获得
通过下载获得
通过下载获得
通过下载获得
通过下载获得
通过下载获得
通过下载获得
完成20次沙漠的任务
完成20次密林的任务
完成20次无人山岭的任务
完成20次要塞的任务
完成20次要塞废墟的任务
完成20次修雷德城的任务
雇用80只以上随从
以A级或更高评价<BR/>完成了斗技大会的所有任务
以S级<BR/>完成了斗技大会的所有任务
完成了村庄所有的★7任务
完成了村庄所有的★8任务
完成了村庄所有的★9和★10任务
完成了集会所所有的G★1和G★2任务
完成了集会所所有的G★3任务
完成了集会所所有的G★4任务
HR达到50
HR达到50
HR达到50
HR达到50
HR达到50
HR达到50
HR达到50
HR达到50
HR达到50
HR达到50
HR达到50
HR达到50
HR达到50
HR达到50
HR达到50
HR达到100
HR达到100
HR达到100
HR达到100
HR达到100
HR达到100
HR达到100
HR达到100
HR达到100
HR达到100
HR达到100
HR达到100
HR达到100
HR达到100
HR达到100
HR达到200
HR达到200
HR达到200
HR达到200
HR达到200
HR达到200
HR达到200
HR达到200
HR达到200
HR达到200
HR达到200
HR达到200
HR达到200
HR达到200
HR达到200
HR达到500
HR达到500
HR达到500
HR达到500
HR达到500
HR达到500
HR达到500
HR达到500
HR达到500
HR达到500
HR达到500
HR达到500
HR达到500
HR达到500
HR达到500
HR达到999
成为龙识船的护卫猎人
成为龙识船的护卫猎人
成为龙识船的护卫猎人
成为龙识船的护卫猎人
成为龙识船的护卫猎人
成为龙识船的护卫猎人
成为龙识船的护卫猎人
成为龙识船的护卫猎人
成为龙识船的护卫猎人
成为龙识船的护卫猎人
讨伐了天彗龙<BR/>拯救了许多人
讨伐了天彗龙<BR/>拯救了许多人
讨伐了天彗龙<BR/>拯救了许多人
讨伐了天彗龙<BR/>拯救了许多人
讨伐了天彗龙<BR/>拯救了许多人
讨伐了天彗龙<BR/>拯救了许多人
讨伐了天彗龙<BR/>拯救了许多人
讨伐了天彗龙<BR/>拯救了许多人
讨伐了天彗龙<BR/>拯救了许多人
讨伐了天彗龙<BR/>拯救了许多人
初次造访集会酒吧
初次造访集会酒吧
初次造访集会酒吧
初次造访集会酒吧
初次造访集会酒吧
初次造访集会酒吧
初次造访集会酒吧
初次造访集会酒吧
初次造访集会酒吧
初次造访集会酒吧
讨伐了阁螳螂<BR/>拯救了许多村庄
讨伐了阁螳螂<BR/>拯救了许多村庄
讨伐了阁螳螂<BR/>拯救了许多村庄
讨伐了阁螳螂<BR/>拯救了许多村庄
讨伐了阁螳螂<BR/>拯救了许多村庄
讨伐了阁螳螂<BR/>拯救了许多村庄
讨伐了阁螳螂<BR/>拯救了许多村庄
讨伐了阁螳螂<BR/>拯救了许多村庄
讨伐了阁螳螂<BR/>拯救了许多村庄
讨伐了阁螳螂<BR/>拯救了许多村庄
和酒吧看板娘交好的证明
和酒吧看板娘交好的证明
和酒吧看板娘交好的证明
和酒吧看板娘交好的证明
和酒吧看板娘交好的证明
强化龙识船研究室<BR/>为研究开发做出了贡献
强化龙识船研究室<BR/>为研究开发做出了贡献
强化龙识船研究室<BR/>为研究开发做出了贡献
强化龙识船研究室<BR/>为研究开发做出了贡献
强化龙识船研究室<BR/>为研究开发做出了贡献
狩猎了20头岩龙
狩猎了30头岩龙
狩猎了40头岩龙
狩猎了50头岩龙
狩猎了20头铠龙
狩猎了30头铠龙
狩猎了40头铠龙
狩猎了50头铠龙
狩猎了20头角龙
狩猎了30头角龙
狩猎了40头角龙
狩猎了50头角龙
狩猎了10头鏖魔角龙
狩猎了15头鏖魔角龙
狩猎了20头鏖魔角龙
狩猎了30头鏖魔角龙
讨伐了10头老山龙
讨伐了15头老山龙
讨伐了20头老山龙
讨伐了30头老山龙
讨伐了10头黑龙
讨伐了15头黑龙
讨伐了20头黑龙
讨伐了30头黑龙
讨伐了10头通红怒意
讨伐了15头通红怒意
讨伐了20头通红怒意
讨伐了30头通红怒意
讨伐了10头始祖之躯
讨伐了15头始祖之躯
讨伐了20头始祖之躯
讨伐了30头始祖之躯
狩猎了10只铠裂将军镰蟹
狩猎了15只铠裂将军镰蟹
狩猎了20只铠裂将军镰蟹
狩猎了30只铠裂将军镰蟹
狩猎了20头桃毛兽王
狩猎了30头桃毛兽王
狩猎了40头桃毛兽王
狩猎了50头桃毛兽王
狩猎了20头白速龙王
狩猎了30头白速龙王
狩猎了40头白速龙王
狩猎了50头白速龙王
狩猎了20头冰牙龙
狩猎了30头冰牙龙
狩猎了40头冰牙龙
狩猎了50头冰牙龙
狩猎了20头土砂龙
狩猎了30头土砂龙
狩猎了40头土砂龙
狩猎了50头土砂龙
狩猎了20只影蜘蛛
狩猎了30只影蜘蛛
狩猎了40只影蜘蛛
狩猎了50只影蜘蛛
狩猎了10头胧隐夜鸟
狩猎了15头胧隐夜鸟
狩猎了20头胧隐夜鸟
狩猎了30头胧隐夜鸟
狩猎了10头青电主电龙
狩猎了15头青电主电龙
狩猎了20头青电主电龙
狩猎了30头青电主电龙
狩猎了10头天眼泡狐龙
狩猎了15头天眼泡狐龙
狩猎了20头天眼泡狐龙
狩猎了30头天眼泡狐龙
狩猎了10头银峰巨兽
狩猎了15头银峰巨兽
狩猎了20头银峰巨兽
狩猎了30头银峰巨兽
讨伐了10头天彗龙
讨伐了15头天彗龙
讨伐了20头天彗龙
讨伐了30头天彗龙
讨伐了10只阁螳螂
==========identifier end==========

==========string start==========
讨伐了15只阁螳螂
讨伐了20只阁螳螂
讨伐了30只阁螳螂
完成了红盔青熊兽的超特殊许可任务
完成了大雪主白兔兽的超特殊许可任务
完成了矛碎大名盾蟹的超特殊许可任务
完成了紫毒姬雌火龙的超特殊许可任务
完成了岩穿鬼蛙的超特殊许可任务
完成了白疾风迅龙的超特殊许可任务
完成了宝缠爆锤龙的超特殊许可任务
完成了独眼黑狼鸟的超特殊许可任务
完成了黑炎王雄火龙的超特殊许可任务
完成了金雷公雷狼龙的超特殊许可任务
完成了荒钩爪轰龙的超特殊许可任务
完成了烬灭刃斩龙的超特殊许可任务
完成了胧隐夜鸟的超特殊许可任务
完成了铠裂将军镰蟹的超特殊许可任务
完成了天眼泡狐龙的超特殊许可任务
完成了青电主电龙的超特殊许可任务
完成了银峰巨兽的超特殊许可任务
完成了鏖魔角龙的超特殊许可任务
初次完成超特殊许可任务
完成10种超特殊许可任务
完成所有超特殊许可任务
联动特典
联动特典
联动特典
联动特典
联动特典
联动特典
联动特典
联动特典
联动特典
联动特典
联动特典
联动特典
联动特典
联动特典
联动特典
联动特典
联动特典
联动特典
联动特典
联动特典
联动特典
联动特典
联动特典
联动特典
联动特典
联动特典
联动特典
联动特典
联动特典
联动特典
联动特典
联动特典
联动特典
联动特典
联动特典
联动特典
联动特典
联动特典
联动特典
联动特典
联动特典
联动特典
联动特典
联动特典
联动特典
联动特典
联动特典
联动特典
联动特典
联动特典
联动特典
联动特典
联动特典
联动特典
联动特典
联动特典
联动特典
联动特典
联动特典
联动特典
联动特典
联动特典
联动特典
联动特典
联动特典
联动特典
联动特典
联动特典
联动特典
联动特典
联动特典
联动特典
联动特典
联动特典
联动特典
联动特典
联动特典
联动特典
@
@
联动特典
联动特典
联动特典
联动特典
@
@
@
@
@
@
@
@
@
@
@
@
@
@
@
@
通过下载获得
通过下载获得
通过下载获得
通过下载获得
通过下载获得
通过下载获得
通过下载获得
通过下载获得
通过下载获得
通过下载获得
通过下载获得
通过下载获得
通过下载获得
通过下载获得
通过下载获得
通过下载获得
通过下载获得
通过下载获得
通过下载获得
通过下载获得
通过下载获得
通过下载获得
通过下载获得
通过下载获得
通过下载获得
通过下载获得
通过下载获得
通过下载获得
通过下载获得
通过下载获得
































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































==========string end==========
